"TOA5","Snow Weather","CR1000","86158","CR1000.Std.31.03","CPU:SnowCollege.CR1","60318","FifteenMin"
"TIMESTAMP","RECORD","AirTF_Avg","RH_Avg","WindGust","AveWindSp","WindDir","WindDir_SD","BP_inHg","SlrkW","HeatedPrecip_Tot","HeatedRunTot","Rain_Tot","RainRunTot"
"TS","RN","Deg F","%","mph","mph","degrees","Deg","inHg","kW/m^2","inch","inch","inch","inch"
"","","Avg","Avg","Max","WVc","WVc","WVc","Smp","Smp","Tot","Smp","Tot","Smp"
"2026-07-12 01:15:00",249370,73.13533,22.04108,3.507,0.8249218,47.52892,59.33901,30.11,0,0,0,0,0
"2026-07-12 01:30:00",249371,71.53249,23.4838,5.699,1.693196,307.7195,68.44274,30.11,0,0,0,0,0
"2026-07-12 01:45:00",249372,70.79229,23.92858,3.726,0.8743627,37.08579,23.86828,30.11,0,0,0,0,0
"2026-07-12 02:00:00",249373,70.27773,24.63579,4.822,1.695628,85.46323,30.57479,30.12,0,0,0,0,0
"2026-07-12 02:15:00",249374,70.38278,24.54285,3.288,0.8607243,64.18045,54.9388,30.11,0,0,0,0,0
"2026-07-12 02:30:00",249375,70.15082,24.17059,5.699,2.848866,43.46754,43.09186,30.12,0,0,0,0,0
"2026-07-12 02:45:00",249376,71.06177,21.69605,4.822,1.159322,1.91375,55.66276,30.12,0,0,0,0,0
"2026-07-12 03:00:00",249377,71.65432,20.5505,3.946,1.964277,22.90757,49.20815,30.12,0,0,0,0,0
"2026-07-12 03:15:00",249378,69.88773,23.38425,2.85,0.6178989,126.5488,40.74991,30.12,0,0,0,0,0
"2026-07-12 03:30:00",249379,68.61821,24.47137,3.946,1.437948,121.1942,15.48624,30.11,0,0,0,0,0
"2026-07-12 03:45:00",249380,67.50149,25.16408,3.726,1.155912,220.4621,22.77062,30.12,0,0,0,0,0
"2026-07-12 04:00:00",249381,66.63715,26.41353,4.384,1.172232,189.1067,25.1193,30.12,0,0,0,0,0
"2026-07-12 04:15:00",249382,65.53813,27.26494,5.48,1.342719,225.6041,52.48555,30.13,0,0,0,0,0
"2026-07-12 04:30:00",249383,63.34557,31.35493,2.192,0.5443446,306.6701,40.52404,30.13,0,0,0,0,0
"2026-07-12 04:45:00",249384,62.83416,32.3438,2.192,0.3421952,106.9333,22.06015,30.13,0,0,0,0,0
"2026-07-12 05:00:00",249385,62.76023,31.91113,2.85,1.320556,101.611,12.74528,30.14,0,0,0,0,0
"2026-07-12 05:15:00",249386,62.22155,31.90109,1.973,0.514144,123.75,19.10468,30.14,0,0,0,0,0
"2026-07-12 05:30:00",249387,62.74637,30.02291,2.85,0.6834155,111.5112,17.23078,30.13,0,0,0,0,0
"2026-07-12 05:45:00",249388,62.17181,31.06709,3.507,1.32372,115.5334,15.85394,30.14,0,0,0,0,0
"2026-07-12 06:00:00",249389,62.20633,31.00292,4.822,1.366099,104.2805,16.14838,30.14,0.001,0,0,0,0
"2026-07-12 06:15:00",249390,62.22155,30.6126,3.726,1.413838,143.6745,47.45912,30.14,0.005,0,0,0,0
"2026-07-12 06:30:00",249391,61.91661,31.88962,5.042,1.931638,286.1655,66.48514,30.15,0.012,0,0,0,0
"2026-07-12 06:45:00",249392,60.48549,35.41352,4.603,1.31325,229.6214,66.8149,30.15,0.069,0,0,0,0
"2026-07-12 07:00:00",249393,61.31252,35.03654,2.192,0.3441438,91.33433,46.76018,30.15,0.104,0,0,0,0
"2026-07-12 07:15:00",249394,63.48431,32.99036,4.384,1.364396,194.6305,59.86437,30.15,0.141,0,0,0,0
"2026-07-12 07:30:00",249395,65.66946,30.81026,3.069,1.232631,203.9261,76.62287,30.16,0.176,0,0,0,0
"2026-07-12 07:45:00",249396,65.85231,33.33095,4.822,1.521001,296.4992,75.38036,30.16,0.211,0,0,0,0
"2026-07-12 08:00:00",249397,67.38113,31.91373,6.357,2.555869,121.8496,70.13296,30.15,0.255,0,0,0,0
"2026-07-12 08:15:00",249398,69.81657,29.42657,5.918,2.347385,223.7335,81.17642,30.16,0.295,0,0,0,0
"2026-07-12 08:30:00",249399,71.17754,29.80381,5.48,1.970606,246.471,62.81795,30.16,0.34,0,0,0,0
"2026-07-12 08:45:00",249400,71.46486,29.91149,4.822,1.297175,219.6378,41.45262,30.16,0.389,0,0,0,0
"2026-07-12 09:00:00",249401,73.0643,27.62129,4.822,1.915074,246.5451,34.48536,30.16,0.433,0,0,0,0
"2026-07-12 09:15:00",249402,75.46341,24.88705,3.507,1.222158,246.9504,31.81514,30.16,0.478,0,0,0,0
"2026-07-12 09:30:00",249403,77.72869,20.44815,4.165,1.272819,240.1888,25.40016,30.15,0.516,0,0,0,0
"2026-07-12 09:45:00",249404,80.31289,18.49701,4.165,1.286458,215.4308,30.96231,30.15,0.561,0,0,0,0
"2026-07-12 10:00:00",249405,82.4685,16.30936,4.384,1.287431,248.197,35.76966,30.15,0.598,0,0,0,0
"2026-07-12 10:15:00",249406,83.3318,16.06076,4.165,1.305942,210.2067,31.89211,30.15,0.639,0,0,0,0
"2026-07-12 10:30:00",249407,84.76281,14.82403,3.288,0.8716835,185.6986,32.89192,30.15,0.678,0,0,0,0
"2026-07-12 10:45:00",249408,87.51058,12.89712,2.192,0.5784434,200.8711,57.60587,30.14,0.707,0,0,0,0
"2026-07-12 11:00:00",249409,90.54757,10.59354,2.192,0.1670791,197.7746,6.261421,30.14,0.74,0,0,0,0
"2026-07-12 11:15:00",249410,92.49995,10.21257,4.384,1.166143,319.2549,50.57698,30.13,0.772,0,0,0,0
"2026-07-12 11:30:00",249411,93.35578,9.98057,4.384,1.385584,214.9932,47.60841,30.13,0.805,0,0,0,0
"2026-07-12 11:45:00",249412,95.41209,9.921929,4.822,1.144223,292.9309,30.15936,30.13,0.828,0,0,0,0
"2026-07-12 12:00:00",249413,95.73065,9.774988,5.261,2.124291,225.4225,32.12492,30.13,0.848,0,0,0,0
"2026-07-12 12:15:00",249414,95.8574,9.985852,4.165,1.454998,275.1652,53.18156,30.13,0.868,0,0,0,0
"2026-07-12 12:30:00",249415,97.05801,9.674386,8.55,2.46478,308.9609,33.41477,30.12,0.873,0,0,0,0
"2026-07-12 12:45:00",249416,98.46144,9.552351,7.014,2.274806,306.5848,39.10248,30.11,0.904,0,0,0,0
"2026-07-12 13:00:00",249417,98.60069,9.645406,7.234,2.722216,252.2469,27.32233,30.11,0.944,0,0,0,0
"2026-07-12 13:15:00",249418,99.88783,9.28028,8.33,4.136546,275.2213,28.05558,30.1,0.968,0,0,0,0
"2026-07-12 13:30:00",249419,100.6256,9.10685,12.49,3.900541,241.2692,36.98481,30.1,0.977,0,0,0,0
"2026-07-12 13:45:00",249420,101.614,8.658255,5.918,2.24972,257.8841,70.2355,30.09,0.966,0,0,0,0
"2026-07-12 14:00:00",249421,101.5276,8.556143,21.92,6.799579,239.851,83.58223,30.09,0.998,0,0,0,0
"2026-07-12 14:15:00",249422,100.7517,8.766177,9.86,3.895673,212.6248,41.52276,30.09,1.032,0,0,0,0
"2026-07-12 14:30:00",249423,100.657,8.602331,14.47,3.972878,212.8947,70.82673,30.09,0.944,0,0,0,0
"2026-07-12 14:45:00",249424,100.7532,8.318412,16.22,4.953186,174.8385,49.77502,30.08,0.175,0,0,0,0
"2026-07-12 15:00:00",249425,100.7337,8.28211,15.12,4.965363,119.9929,56.8806,30.08,0.908,0,0,0,0
"2026-07-12 15:15:00",249426,100.3596,8.394788,14.91,5.593009,137.2521,40.46612,30.07,0.882,0,0,0,0
"2026-07-12 15:30:00",249427,100.9063,8.171698,16.22,4.508945,156.0275,56.30426,30.07,0.226,0,0,0,0
"2026-07-12 15:45:00",249428,98.84507,8.639236,15.34,3.84793,192.4786,43.84475,30.07,0.871,0,0,0,0
"2026-07-12 16:00:00",249429,100.3492,8.509201,10.96,2.991105,155.0816,58.48056,30.07,0.812,0,0,0,0
"2026-07-12 16:15:00",249430,101.3885,8.189584,13.37,3.825768,58.70241,84.37654,30.06,0.806,0,0,0,0
"2026-07-12 16:30:00",249431,100.9393,8.203244,7.234,2.71223,122.9959,69.57259,30.05,0.738,0,0,0,0
"2026-07-12 16:45:00",249432,101.1613,8.07751,9.64,3.849881,141.9975,30.90792,30.05,0.684,0,0,0,0
"2026-07-12 17:00:00",249433,102.0597,8.11434,12.93,3.459221,217.413,57.68488,30.05,0.56,0,0,0,0
"2026-07-12 17:15:00",249434,101.9819,8.072983,8.77,3.228088,134.2419,83.3591,30.04,0.616,0,0,0,0
"2026-07-12 17:30:00",249435,101.4889,7.962418,12.93,4.800482,280.5763,30.08306,30.03,0.564,0,0,0,0
"2026-07-12 17:45:00",249436,102.0216,7.967701,10.52,3.345482,200.1551,39.81684,30.03,0.51,0,0,0,0
"2026-07-12 18:00:00",249437,101.3941,8.11751,9.21,4.259539,182.0515,41.84536,30.03,0.486,0,0,0,0
"2026-07-12 18:15:00",249438,101.264,8.129811,8.77,3.357651,236.7157,28.22266,30.03,0.452,0,0,0,0
"2026-07-12 18:30:00",249439,100.8954,7.983474,8.55,4.383999,277.9922,26.40043,30.02,0.343,0,0,0,0
"2026-07-12 18:45:00",249440,100.1326,8.367996,8.77,4.356962,280.9725,21.22987,30.02,0.212,0,0,0,0
"2026-07-12 19:00:00",249441,98.66901,8.797195,6.357,2.383675,290.4614,21.47066,30.02,0.125,0,0,0,0
"2026-07-12 19:15:00",249442,97.09822,9.767894,2.85,0.4907638,253.6387,25.25719,30.02,0.056,0,0,0,0
"2026-07-12 19:30:00",249443,95.5239,10.37181,10.08,2.887594,183.9671,17.6838,30.03,0.037,0,0,0,0
"2026-07-12 19:45:00",249444,95.35789,9.950005,6.795,3.42049,103.5723,28.45616,30.03,0.031,0,0,0,0
"2026-07-12 20:00:00",249445,94.77688,9.816345,9.21,3.659419,108.5534,17.02199,30.03,0.033,0,0,0,0
"2026-07-12 20:15:00",249446,93.96519,10.13242,10.96,5.821471,111.7683,16.62494,30.03,0.046,0,0,0,0
"2026-07-12 20:30:00",249447,93.62709,10.14328,16,7.491283,96.46175,15.34396,30.03,0.008,0,0,0,0
"2026-07-12 20:45:00",249448,93.2138,10.22103,13.81,7.993495,92.49205,14.17883,30.03,0.004,0,0,0,0
"2026-07-12 21:00:00",249449,92.48026,10.47799,14.47,7.340276,107.5694,18.95338,30.03,0.001,0,0,0,0
"2026-07-12 21:15:00",249450,92.48134,10.5266,13.15,5.671923,104.9425,25.59875,30.04,0,0,0,0,0
"2026-07-12 21:30:00",249451,90.6769,11.61156,11.84,4.185991,162.7741,36.67358,30.05,0,0,0,0,0
"2026-07-12 21:45:00",249452,89.00992,12.25019,7.014,3.117997,180.4155,24.9032,30.05,0,0,0,0,0
"2026-07-12 22:00:00",249453,89.51472,11.73435,9.43,3.897615,141.9532,37.98338,30.06,0,0,0,0,0
"2026-07-12 22:15:00",249454,89.55874,11.84997,7.453,1.98814,159.5112,69.74539,30.07,0,0,0,0,0
"2026-07-12 22:30:00",249455,86.78123,13.71144,3.507,1.379498,297.8072,49.42116,30.07,0,0,0,0,0
"2026-07-12 22:45:00",249456,84.59821,15.72973,5.918,1.238964,180.8862,44.52308,30.07,0,0,0,0,0
"2026-07-12 23:00:00",249457,82.98738,16.49854,3.946,1.125955,105.7493,60.51222,30.07,0,0,0,0,0
"2026-07-12 23:15:00",249458,81.75368,17.38692,6.138,1.351486,47.66604,35.98406,30.08,0,0,0,0,0
"2026-07-12 23:30:00",249459,81.06099,17.68941,6.795,2.321813,254.3669,39.91151,30.08,0,0,0,0,0
"2026-07-12 23:45:00",249460,80.75439,18.13332,3.288,1.207546,66.07056,50.1081,30.09,0,0,0,0,0
"2026-07-13 00:00:00",249461,79.26171,20.0434,3.507,1.009049,99.16002,52.96907,30.09,0,0,0,0,0
"2026-07-13 00:15:00",249462,78.96094,20.25958,5.042,1.917267,73.77615,24.57951,30.09,0,0,0,0,0
"2026-07-13 00:30:00",249463,78.89783,21.11143,5.699,2.714432,113.5398,16.4182,30.09,0,0,0,0,0
"2026-07-13 00:45:00",249464,79.30499,20.99376,5.042,1.166873,122.0543,11.76617,30.09,0,0,0,0,0
"2026-07-13 01:00:00",249465,82.12456,18.90919,8.33,3.845009,126.8989,28.234,30.09,0,0,0,0,0
"2026-07-13 01:15:00",249466,78.28016,20.9063,7.234,2.866161,320.1244,57.72895,30.1,0,0,0,0,0
"2026-07-13 01:30:00",249467,73.06223,24.82992,8.33,2.614565,41.95535,39.11098,30.1,0,0,0,0,0
"2026-07-13 01:45:00",249468,73.72022,23.80295,3.288,1.154208,95.51696,9.654656,30.1,0,0,0,0,0
"2026-07-13 02:00:00",249469,74.59264,23.81529,2.411,0.2520795,89.16988,5.808729,30.11,0,0,0,0,0
"2026-07-13 02:15:00",249470,74.14289,25.4581,1.754,0.6230134,89.70003,22.62907,30.11,0,0,0,0,0
"2026-07-13 02:30:00",249471,74.61359,25.86673,4.384,1.54268,116.0155,13.61491,30.12,0,0,0,0,0
"2026-07-13 02:45:00",249472,76.59306,23.79551,3.946,1.770401,123.1215,12.25187,30.12,0,0,0,0,0
"2026-07-13 03:00:00",249473,77.40696,24.2333,5.699,2.3072,144.7438,19.79051,30.12,0,0,0,0,0
"2026-07-13 03:15:00",249474,78.99975,24.43958,5.699,2.372226,149.515,16.16724,30.12,0,0,0,0,0
"2026-07-13 03:30:00",249475,79.4521,24.39832,7.891,3.443147,136.9633,12.45487,30.12,0,0,0,0,0
"2026-07-13 03:45:00",249476,78.86317,24.2408,8.33,3.842818,130.062,15.15985,30.13,0,0,0,0,0
"2026-07-13 04:00:00",249477,78.60219,24.55471,8.11,4.823617,127.87,13.82622,30.14,0,0,0,0,0
"2026-07-13 04:15:00",249478,78.08938,25.3138,7.453,2.991353,131.3936,15.61185,30.14,0,0,0,0,0
"2026-07-13 04:30:00",249479,75.07031,29.40171,7.891,1.156888,299.8311,9.341493,30.14,0,0,0,0,0
"2026-07-13 04:45:00",249480,72.34275,33.21529,1.315,0.05236446,16.81948,2.660613,30.14,0,0,0,0,0
"2026-07-13 05:00:00",249481,71.41741,33.4079,3.288,0.7720696,18.91912,47.82669,30.14,0,0,0,0,0
"2026-07-13 05:15:00",249482,72.19754,32.24761,5.699,1.619401,117.5462,14.49542,30.14,0,0,0,0,0
"2026-07-13 05:30:00",249483,77.06725,27.06058,7.672,2.525181,124.3462,48.01513,30.15,0,0,0,0,0
"2026-07-13 05:45:00",249484,74.13391,30.91841,4.603,0.8836195,345.3942,69.3074,30.14,0,0,0,0,0
"2026-07-13 06:00:00",249485,70.85612,34.83036,2.411,0.626667,33.22883,34.24329,30.15,0.001,0,0,0,0
"2026-07-13 06:15:00",249486,69.47855,36.05197,1.754,0.171463,77.99675,2.853383,30.15,0.002,0,0,0,0
"2026-07-13 06:30:00",249487,68.82092,36.6581,3.507,0.5750335,14.5186,13.93884,30.16,0.007,0,0,0,0
"2026-07-13 06:45:00",249488,69.06497,36.25172,2.85,1.37974,87.76688,19.9053,30.16,0.034,0,0,0,0
"2026-07-13 07:00:00",249489,70.31909,35.64058,4.165,1.057274,342.5448,51.0092,30.16,0.093,0,0,0,0
"2026-07-13 07:15:00",249490,70.43777,35.04934,4.822,1.603324,307.0964,32.78754,30.17,0.04,0,0,0,0
"2026-07-13 07:30:00",249491,69.16539,35.79884,2.63,0.5453196,93.02451,39.54745,30.18,0.05,0,0,0,0
"2026-07-13 07:45:00",249492,70.37776,35.28131,3.726,1.874156,131.9729,18.0035,30.18,0.076,0,0,0,0
"2026-07-13 08:00:00",249493,71.88541,33.82243,3.507,1.647406,101.7717,14.15452,30.18,0.146,0,0,0,0
"2026-07-13 08:15:00",249494,73.17964,35.7468,2.192,0.4347459,7.953148,37.34649,30.18,0.095,0,0,0,0
"2026-07-13 08:30:00",249495,73.52422,36.90781,3.069,0.834176,326.3209,52.85189,30.18,0.403,0,0,0,0
"2026-07-13 08:45:00",249496,75.85092,35.5314,2.192,0.4802907,285.4592,9.675005,30.18,0.479,0,0,0,0
"2026-07-13 09:00:00",249497,76.90617,35.70283,3.288,1.117187,314.1201,31.52546,30.17,0.518,0,0,0,0
"2026-07-13 09:15:00",249498,80.16418,31.40467,3.288,1.134237,40.79245,15.90406,30.17,0.46,0,0,0,0
"2026-07-13 09:30:00",249499,83.99215,25.86126,1.754,0.1617208,18.19016,17.39124,30.17,0.503,0,0,0,0
"2026-07-13 09:45:00",249500,85.98856,25.17206,9.21,3.169386,307.0955,22.95277,30.17,0.625,0,0,0,0
"2026-07-13 10:00:00",249501,85.26083,25.0695,8.11,2.397317,314.9648,22.74847,30.17,0.696,0,0,0,0
"2026-07-13 10:15:00",249502,85.6685,24.63615,4.165,1.660802,315.2368,25.51215,30.17,0.312,0,0,0,0
"2026-07-13 10:30:00",249503,85.81467,25.0535,5.261,1.838112,280.0711,24.17496,30.17,0.324,0,0,0,0
"2026-07-13 10:45:00",249504,87.22829,23.81344,3.507,1.184894,219.6838,37.92917,30.17,0.55,0,0,0,0
"2026-07-13 11:00:00",249505,87.95113,21.81643,3.726,0.9807966,86.65701,52.84688,30.17,0.309,0,0,0,0
"2026-07-13 11:15:00",249506,87.44659,21.72684,3.288,0.5233998,70.84428,32.96622,30.17,0.758,0,0,0,0
"2026-07-13 11:30:00",249507,88.73143,21.10398,2.63,1.214852,223.7529,33.54839,30.16,0.825,0,0,0,0
"2026-07-13 11:45:00",249508,90.4666,19.99993,5.042,2.730985,250.9272,23.28188,30.16,0.815,0,0,0,0
"2026-07-13 12:00:00",249509,91.56098,19.03806,5.042,1.487634,318.7483,44.61686,30.16,0.549,0,0,0,0
"2026-07-13 12:15:00",249510,92.00357,19.3339,7.891,2.110407,347.4562,54.49146,30.16,0.321,0,0,0,0
"2026-07-13 12:30:00",249511,91.67265,19.19972,4.603,1.040712,254.0123,40.51974,30.15,0.211,0,0,0,0
"2026-07-13 12:45:00",249512,90.69781,19.81186,6.138,2.404136,111.1951,23.38107,30.16,0.125,0,0,0,0
"2026-07-13 13:00:00",249513,90.1263,19.7539,6.576,3.637987,67.95107,25.04988,30.15,0.182,0,0,0,0
"2026-07-13 13:15:00",249514,89.16451,21.77695,16.22,7.14446,76.78072,26.91519,30.16,0.342,0,0,0,0
"2026-07-13 13:30:00",249515,89.56145,20.15962,19.07,7.513198,127.4405,22.12547,30.15,0.362,0,0,0,0
"2026-07-13 13:45:00",249516,91.45107,16.11178,24.33,12.59304,118.9841,22.77093,30.15,0.225,0,0,0,0
"2026-07-13 14:00:00",249517,89.61362,18.84025,35.73,15.66939,124.6303,38.05834,30.17,0.245,0,0,0,0
"2026-07-13 14:15:00",249518,88.56313,19.86559,26.96,11.28369,122.3645,33.67987,30.15,0.274,0,0,0,0
"2026-07-13 14:30:00",249519,87.00278,22.01197,40.11,19.9667,115.0191,20.77261,30.15,0.24,0,0,0,0
"2026-07-13 14:45:00",249520,88.33673,20.10669,21.92,9.730295,92.59325,23.51297,30.14,0.296,0,0,0,0
"2026-07-13 15:00:00",249521,90.74811,17.37774,21.48,10.85698,107.9988,21.965,30.13,0.247,0,0,0,0
"2026-07-13 15:15:00",249522,90.88651,17.2236,26.52,13.1559,99.83767,19.85621,30.13,0.35,0,0,0,0
"2026-07-13 15:30:00",249523,91.59236,16.65697,19.73,7.689541,108.2294,23.20977,30.12,0.266,0,0,0,0
"2026-07-13 15:45:00",249524,92.31167,17.21394,10.74,4.516489,142.1032,25.26069,30.13,0.257,0,0,0,0
"2026-07-13 16:00:00",249525,91.89326,19.95857,26.74,8.53053,204.9702,32.91991,30.13,0.404,0,0,0,0
"2026-07-13 16:15:00",249526,89.35863,22.68071,26.74,10.346,215.9259,28.45796,30.14,0.335,0,0,0,0
"2026-07-13 16:30:00",249527,89.39572,24.38642,21.92,9.871552,221.9338,32.65234,30.15,0.76,0,0,0,0
"2026-07-13 16:45:00",249528,90.00568,23.89065,19.29,8.383668,228.9617,32.11812,30.15,0.191,0,0,0,0
"2026-07-13 17:00:00",249529,87.44076,26.1494,14.47,5.345561,215.5117,30.33238,30.15,0.227,0,0,0,0
"2026-07-13 17:15:00",249530,87.28725,26.07906,14.03,3.960942,212.4752,33.9267,30.15,0.147,0,0,0,0
"2026-07-13 17:30:00",249531,87.63298,24.75546,7.234,2.256782,216.4433,37.33998,30.15,0.166,0,0,0,0
"2026-07-13 17:45:00",249532,87.92777,24.87108,8.55,3.144057,244.7682,54.11502,30.15,0.152,0,0,0,0
"2026-07-13 18:00:00",249533,87.28018,25.32089,10.74,4.688928,267.2093,25.08551,30.15,0.162,0,0,0,0
"2026-07-13 18:15:00",249534,87.71503,25.30217,10.96,3.885682,241.7718,30.06784,30.15,0.503,0,0,0,0
"2026-07-13 18:30:00",249535,88.61935,23.96386,14.03,6.867544,270.5817,27.50768,30.15,0.284,0,0,0,0
"2026-07-13 18:45:00",249536,87.93157,24.21419,13.37,5.38988,271.9011,28.03739,30.14,0.083,0,0,0,0
"2026-07-13 19:00:00",249537,86.32152,25.7159,10.52,4.577866,286.1049,15.79972,30.14,0.071,0,0,0,0
"2026-07-13 19:15:00",249538,85.631,25.91408,5.918,1.994717,307.6472,19.11041,30.14,0.085,0,0,0,0
"2026-07-13 19:30:00",249539,85.21957,26.52502,3.288,0.3307483,50.69515,14.96493,30.14,0.172,0,0,0,0
"2026-07-13 19:45:00",249540,85.63483,25.89301,3.069,1.194395,65.33484,12.09333,30.14,0.039,0,0,0,0
"2026-07-13 20:00:00",249541,84.41803,27.88182,1.534,0.1522222,78.40398,1.750096,30.14,0.025,0,0,0,0
"2026-07-13 20:15:00",249542,82.6379,30.88365,2.192,0.530463,151.3998,12.9619,30.14,0.014,0,0,0,0
"2026-07-13 20:30:00",249543,81.84143,30.83875,3.288,1.007831,129.8727,20.09528,30.15,0.011,0,0,0,0
"2026-07-13 20:45:00",249544,80.68882,31.69282,4.384,1.493722,109.4548,9.657419,30.15,0.004,0,0,0,0
"2026-07-13 21:00:00",249545,78.84861,34.3242,3.946,0.8716846,239.3162,12.04326,30.15,0.001,0,0,0,0
"2026-07-13 21:15:00",249546,77.46143,35.33524,4.603,1.544629,163.4654,31.90488,30.15,0,0,0,0,0
"2026-07-13 21:30:00",249547,77.63753,33.09244,6.795,2.126727,137.2299,17.89931,30.15,0,0,0,0,0
"2026-07-13 21:45:00",249548,78.64397,30.07191,4.384,2.105536,119.5789,16.68176,30.15,0,0,0,0,0
"2026-07-13 22:00:00",249549,78.6511,29.38738,5.918,3.436803,104.8675,21.49143,30.16,0,0,0,0,0
"2026-07-13 22:15:00",249550,76.91168,31.72881,3.946,1.823496,114.6043,21.73948,30.16,0,0,0,0,0
"2026-07-13 22:30:00",249551,75.25096,33.09313,4.384,2.534685,111.3638,10.7053,30.16,0,0,0,0,0
"2026-07-13 22:45:00",249552,74.03886,33.70512,5.48,1.680285,58.74695,49.642,30.17,0,0,0,0,0
"2026-07-13 23:00:00",249553,72.05856,36.79565,3.507,1.920922,61.41746,29.70443,30.17,0,0,0,0,0
"2026-07-13 23:15:00",249554,71.27289,39.21763,3.288,1.41262,118.8301,11.03924,30.16,0,0,0,0,0
"2026-07-13 23:30:00",249555,70.16449,41.58471,2.411,0.1015627,315.5727,0.7423655,30.16,0,0,0,0,0
"2026-07-13 23:45:00",249556,69.54282,43.30308,3.069,1.060196,143.3055,47.31739,30.16,0,0,0,0,0
"2026-07-14 00:00:00",249557,69.24413,42.66617,2.192,0.9013968,130.3542,37.59288,30.17,0,0,0,0,0
"2026-07-14 00:15:00",249558,69.1246,42.53814,4.822,1.18928,140.4817,15.41409,30.16,0,0,0,0,0
"2026-07-14 00:30:00",249559,70.44655,38.61263,5.699,2.900746,164.2087,14.31133,30.17,0,0,0,0,0
"2026-07-14 00:45:00",249560,70.93994,36.60741,8.55,3.845982,197.161,21.29614,30.18,0,0,0,0,0
"2026-07-14 01:00:00",249561,71.32313,36.80668,8.55,2.280649,158.4935,24.22856,30.18,0,0,0,0,0
"2026-07-14 01:15:00",249562,70.42642,39.54373,5.042,1.581161,116.9262,16.58193,30.18,0,0,0,0,0
"2026-07-14 01:30:00",249563,69.70559,40.13751,4.384,1.894616,99.05269,8.710904,30.18,0,0,0,0,0
"2026-07-14 01:45:00",249564,70.06084,40.28677,4.165,2.676432,125.1895,15.14181,30.17,0,0,0,0,0
"2026-07-14 02:00:00",249565,70.43711,40.24969,3.726,1.677608,132.256,17.12552,30.17,0,0,0,0,0
"2026-07-14 02:15:00",249566,71.9813,37.02002,5.48,1.116457,206.7647,19.3714,30.16,0,0,0,0,0
"2026-07-14 02:30:00",249567,71.04038,38.68428,6.357,1.103548,329.6645,62.89738,30.17,0,0,0,0,0
"2026-07-14 02:45:00",249568,65.05078,46.30249,5.918,1.237991,6.127473,27.80417,30.18,0,0,0,0,0
"2026-07-14 03:00:00",249569,63.29087,49.17886,6.795,2.726115,25.20291,27.31848,30.17,0,0,0,0,0
"2026-07-14 03:15:00",249570,64.49033,46.60376,4.603,1.280856,51.41011,34.0242,30.18,0,0,0,0,0
"2026-07-14 03:30:00",249571,63.89396,48.12445,4.384,1.755055,340.3375,65.80522,30.17,0,0,0,0,0
"2026-07-14 03:45:00",249572,64.57742,47.45247,3.726,1.714626,113.7642,11.10462,30.17,0,0,0,0,0
"2026-07-14 04:00:00",249573,64.25369,48.2381,4.384,0.8743629,183.5782,47.29216,30.18,0,0,0,0,0
"2026-07-14 04:15:00",249574,64.12144,48.43898,6.357,1.999101,218.9109,37.11673,30.17,0,0,0,0,0
"2026-07-14 04:30:00",249575,62.29154,51.76429,3.726,1.371459,105.6499,16.49415,30.17,0,0,0,0,0
"2026-07-14 04:45:00",249576,62.65594,50.72978,4.603,2.860075,118.4359,12.82811,30.18,0,0,0,0,0
"2026-07-14 05:00:00",249577,62.99007,49.69649,3.288,0.5007495,158.2505,11.88007,30.18,0,0,0,0,0
"2026-07-14 05:15:00",249578,63.06545,49.68204,3.069,1.185628,111.3217,12.1838,30.18,0,0,0,0,0
"2026-07-14 05:30:00",249579,62.72042,51.19739,3.288,1.493967,97.21801,16.88884,30.18,0,0,0,0,0
"2026-07-14 05:45:00",249580,62.84856,51.36597,5.48,2.021266,212.132,57.17784,30.18,0,0,0,0,0
"2026-07-14 06:00:00",249581,61.01646,54.41608,3.946,1.341259,272.1016,15.82952,30.18,0.001,0,0,0,0
"2026-07-14 06:15:00",249582,59.93978,56.47916,4.603,1.89754,64.87846,11.96555,30.18,0.005,0,0,0,0
"2026-07-14 06:30:00",249583,60.40929,56.05238,3.507,1.323967,102.6796,7.471727,30.19,0.02,0,0,0,0
"2026-07-14 06:45:00",249584,61.95588,52.93991,3.069,0.6554072,124.9142,13.24149,30.19,0.045,0,0,0,0
"2026-07-14 07:00:00",249585,64.10312,49.65493,2.411,0.6666103,106.2745,10.00246,30.19,0.088,0,0,0,0
"2026-07-14 07:15:00",249586,65.22124,49.41244,3.946,1.531475,323.2924,21.99579,30.19,0.128,0,0,0,0
"2026-07-14 07:30:00",249587,63.7873,49.25885,2.63,0.4795593,3.331187,12.30609,30.19,0.044,0,0,0,0
"2026-07-14 07:45:00",249588,62.22374,53.58944,2.63,0.5041587,332.7975,24.68296,30.19,0.052,0,0,0,0
"2026-07-14 08:00:00",249589,63.08194,52.22487,2.192,0.4323101,76.02884,11.25686,30.2,0.109,0,0,0,0
"2026-07-14 08:15:00",249590,64.38438,50.9881,1.315,0.1570933,9.770658,16.80279,30.2,0.082,0,0,0,0
"2026-07-14 08:30:00",249591,65.78602,47.54671,1.096,0.07111825,91.84929,6.83582,30.2,0.063,0,0,0,0
"2026-07-14 08:45:00",249592,66.93243,48.34485,1.754,0.04481423,177.334,1.750013,30.2,0.063,0,0,0,0
"2026-07-14 09:00:00",249593,67.82403,48.48079,5.042,1.478381,286.9249,5.858063,30.2,0.067,0,0,0,0
